Student_ID,Hours_Studied,Previous_Scores,Extracurricular_Activities,Sleep_Hours,Sample_Question_Practiced,Gender,Performance_Index
8072,4,51,Yes,8,9,Male,37
8073,1,57,Yes,5,0,Female,29
8074,4,62,Yes,9,9,Female,48
8075,4,59,No,9,2,Female,41
8076,9,45,Yes,8,4,Male,43
8077,3,92,No,4,4,Female,70
8078,2,73,No,9,1,Male,54
8079,9,81,Yes,6,2,Female,77
8080,9,41,Yes,6,8,Male,40
8081,1,69,Yes,4,0,Female,39
8082,6,48,Yes,5,0,Female,38
8083,8,66,No,6,1,Female,61
8084,3,81,No,4,7,Male,59
8085,9,73,Yes,4,5,Male,68
8086,2,79,No,8,3,Male,59
8087,6,63,Yes,9,6,Female,55
8088,1,88,No,8,5,Female,63
8089,7,56,No,9,8,Male,47
8090,3,68,No,5,5,Female,49
8091,7,75,Yes,5,1,Male,64
8092,4,89,Yes,5,2,Male,72
8093,9,51,No,4,8,Male,46
8094,5,70,Yes,4,6,Female,55
8095,3,88,Yes,8,5,Male,73
8096,8,48,No,6,4,Male,41
8097,6,58,Yes,9,2,Female,50
8098,2,85,Yes,9,3,Female,61
8099,3,85,No,5,0,Male,60
8100,8,56,No,9,4,Male,52
8101,7,41,No,7,6,Male,31
8102,6,79,No,5,1,Male,66
8103,1,44,Yes,9,7,Female,16
8104,9,98,Yes,8,9,Male,93
8105,3,78,No,9,5,Male,59
8106,5,93,No,4,9,Male,78
8107,7,87,Yes,8,2,Male,79
8108,7,55,Yes,8,1,Male,50
8109,3,56,Yes,8,7,Male,38
8110,4,93,No,7,3,Female,80
8111,7,66,No,7,6,Female,58
8112,8,46,No,9,6,Male,44
8113,2,91,No,5,9,Female,70
8114,9,47,Yes,9,8,Male,45
8115,7,47,No,9,9,Female,40
8116,8,62,No,9,7,Male,57
8117,6,71,Yes,4,7,Female,61
8118,6,82,No,8,6,Female,72
8119,9,86,Yes,6,9,Female,83
8120,4,57,No,5,4,Male,36
8121,5,77,Yes,5,8,Female,61
8122,9,93,Yes,8,6,Female,90
8123,1,51,Yes,5,2,Male,22
8124,4,54,No,8,5,Male,35
8125,7,67,No,5,2,Male,59
8126,9,94,No,9,5,Female,89
8127,6,77,No,4,7,Female,66
8128,8,89,No,5,8,Female,88
8129,9,95,No,5,1,Male,91
8130,4,70,Yes,6,5,Male,53
8131,1,91,No,4,2,Female,64
8132,8,48,No,9,6,Female,40
8133,2,47,Yes,4,3,Male,24
8134,1,85,Yes,4,4,Male,59
8135,7,58,No,5,9,Female,49
8136,9,90,Yes,7,5,Female,85
8137,9,47,No,5,7,Female,47
8138,3,73,Yes,8,1,Female,54
8139,6,96,No,6,3,Female,82
8140,7,43,Yes,4,3,Female,31
8141,9,70,Yes,8,5,Male,67
8142,2,77,No,9,3,Male,58
8143,8,42,No,8,4,Female,36
8144,7,74,Yes,7,4,Male,66
8145,4,58,Yes,4,7,Male,39
8146,2,82,Yes,5,3,Female,61
8147,8,68,Yes,4,5,Male,64
8148,5,49,No,6,6,Female,31
8149,6,51,Yes,4,7,Female,39
8150,7,85,Yes,8,8,Female,78
8151,1,69,No,8,9,Female,43
8152,8,69,No,5,7,Female,62
8153,4,99,No,5,3,Female,80
8154,9,57,No,5,3,Female,51
8155,1,63,No,9,9,Male,40
8156,2,71,No,6,4,Male,48
8157,6,48,Yes,9,2,Male,38
8158,1,86,Yes,9,1,Male,61
8159,4,63,Yes,9,1,Female,42
8160,8,65,No,4,8,Male,57
8161,5,42,No,7,7,Male,26
8162,9,62,Yes,4,5,Female,58
8163,6,50,Yes,5,8,Female,40
8164,1,49,No,6,4,Female,26
8165,6,89,No,9,9,Female,78
8166,6,75,Yes,4,0,Female,62
8167,6,99,Yes,8,7,Male,90
8168,8,52,Yes,9,2,Female,50
8169,6,68,Yes,4,8,Female,57
8170,5,77,Yes,8,0,Female,62
8171,2,98,No,4,2,Male,74
8172,4,92,Yes,4,0,Female,74
8173,5,52,Yes,9,0,Male,40
8174,4,96,No,4,5,Male,81
8175,2,65,Yes,5,3,Female,45
8176,7,59,No,8,9,Female,50
8177,2,44,No,6,3,Male,17
8178,1,59,Yes,7,4,Male,31
8179,5,53,Yes,9,2,Male,40
8180,1,84,No,8,1,Female,61
8181,1,53,No,5,9,Female,26
8182,1,47,No,8,7,Female,20
8183,6,87,Yes,6,6,Male,73
8184,9,52,Yes,9,9,Male,55
8185,1,63,Yes,8,3,Female,37
8186,5,54,Yes,5,1,Male,35
8187,9,90,Yes,9,8,Male,90
8188,9,40,No,5,7,Male,36
8189,1,61,Yes,9,3,Male,38
8190,8,73,Yes,7,4,Male,65
8191,1,89,No,6,9,Female,66
8192,8,90,Yes,7,5,Male,88
8193,1,79,Yes,4,3,Male,53
8194,5,42,Yes,5,1,Female,27
8195,8,94,No,7,4,Female,90
8196,6,65,No,5,0,Male,50
8197,9,53,Yes,9,6,Male,49
8198,1,97,Yes,5,8,Male,71
8199,9,80,Yes,4,2,Female,72
8200,1,47,No,5,5,Male,21
8201,3,88,No,9,8,Female,73
8202,1,94,Yes,9,3,Male,68
8203,3,94,Yes,7,5,Male,74
8204,2,95,Yes,6,2,Female,72
8205,2,55,Yes,8,8,Female,38
8206,9,81,No,7,6,Male,78
8207,8,60,No,4,6,Male,55
8208,1,49,Yes,8,3,Female,24
8209,4,96,No,5,5,Female,72
8210,1,64,No,7,7,Male,38
8211,1,95,Yes,8,5,Male,73
8212,4,77,Yes,7,5,Male,60
8213,2,61,Yes,5,3,Male,38
8214,3,88,Yes,9,7,Male,74
8215,9,87,No,7,9,Female,86
8216,2,86,Yes,4,7,Female,62
8217,4,93,Yes,8,8,Female,80
8218,1,85,Yes,8,5,Male,62
8219,2,43,Yes,8,1,Female,22
8220,5,43,No,7,3,Male,28
8221,1,69,Yes,5,3,Female,41
8222,7,41,Yes,7,7,Female,34
8223,4,68,No,7,4,Male,52
8224,6,82,Yes,9,3,Male,71
8225,8,75,Yes,8,7,Female,68
8226,6,60,Yes,5,2,Male,47
8227,2,99,No,6,1,Female,73
8228,1,60,Yes,5,3,Female,33
8229,8,87,Yes,7,0,Female,83
8230,8,60,Yes,4,0,Female,48
8231,9,43,No,5,4,Male,39
8232,6,40,Yes,8,0,Female,29
8233,1,65,Yes,4,3,Female,36
8234,9,95,Yes,6,7,Female,94
8235,3,90,No,6,7,Female,73
8236,6,41,No,4,1,Male,28
8237,9,48,Yes,6,2,Male,49
8238,3,94,Yes,4,2,Male,73
8239,5,96,No,7,0,Female,83
8240,5,84,Yes,4,2,Male,73
8241,7,57,No,7,7,Female,50
8242,4,87,No,8,5,Male,74
8243,4,87,No,8,4,Female,71
8244,7,96,Yes,6,9,Male,92
8245,9,81,No,9,8,Male,78
8246,4,80,No,9,6,Female,64
8247,4,50,Yes,4,5,Female,37
8248,6,64,Yes,7,4,Female,49
8249,6,65,Yes,8,4,Female,53
8250,7,97,No,8,9,Female,95
8251,1,75,No,8,8,Male,50
8252,3,81,Yes,6,9,Female,62
8253,9,74,No,8,5,Female,74
8254,6,77,Yes,9,3,Male,70
8255,6,42,Yes,5,3,Female,29
8256,5,98,Yes,6,3,Female,81
8257,3,80,Yes,4,5,Female,58
8258,5,74,Yes,5,0,Male,57
8259,1,89,No,6,8,Male,61
8260,3,79,No,6,1,Male,56
8261,4,61,Yes,7,1,Male,44
8262,5,47,No,5,4,Male,30
8263,9,54,No,5,3,Male,53
8264,4,84,Yes,9,2,Male,67
8265,3,46,No,5,4,Female,21
8266,1,58,No,8,6,Female,35
8267,6,79,Yes,9,9,Male,77
8268,7,81,No,8,1,Female,72
8269,8,56,No,9,5,Female,52
8270,1,40,No,4,3,Female,15
8271,4,84,No,9,1,Male,67
8272,5,68,No,4,0,Male,55
8273,2,97,Yes,9,7,Male,73
8274,1,52,Yes,4,4,Female,25
8275,8,95,Yes,8,9,Female,90
8276,6,87,Yes,9,1,Female,74
8277,5,68,Yes,7,7,Female,53
8278,9,80,No,9,2,Male,79
8279,2,81,No,4,6,Female,59
8280,8,45,Yes,6,1,Female,40
8281,9,44,Yes,8,6,Male,39
8282,1,73,Yes,7,3,Male,49
8283,7,50,No,6,9,Female,41
8284,8,48,No,6,0,Male,39
8285,3,77,No,8,4,Male,57
8286,4,79,No,9,3,Female,66
8287,3,80,No,5,7,Female,59
8288,7,48,No,7,0,Male,40
8289,9,47,Yes,9,1,Female,47
8290,3,83,No,8,4,Female,65
8291,6,97,Yes,5,9,Male,86
8292,8,79,Yes,8,9,Male,75
8293,6,42,No,8,1,Female,30
8294,2,52,No,6,0,Male,26
8295,7,58,No,9,5,Female,49
8296,2,73,No,8,9,Female,52
8297,2,71,No,9,3,Female,47
8298,2,88,No,5,4,Female,64
8299,1,55,No,6,2,Female,28
8300,1,75,No,5,9,Female,48
8301,7,57,Yes,5,5,Female,47
8302,5,53,Yes,6,3,Male,37
8303,3,69,No,9,5,Male,54
8304,1,41,Yes,5,4,Male,18
8305,6,52,No,4,1,Male,37
8306,1,66,Yes,9,3,Male,41
8307,9,98,Yes,8,1,Male,96
8308,2,92,No,6,4,Female,69
8309,1,91,No,6,2,Female,64
8310,7,56,No,9,5,Male,48
8311,6,70,Yes,4,4,Male,59
8312,6,54,Yes,4,1,Male,39
8313,5,96,No,4,9,Male,80
8314,4,59,Yes,4,7,Female,38
8315,4,44,No,7,5,Female,26
8316,3,46,Yes,6,8,Male,27
8317,8,57,No,5,2,Male,50
8318,7,95,Yes,6,3,Male,89
8319,9,50,No,6,7,Male,45
8320,1,71,No,6,6,Female,42
8321,7,89,No,4,7,Male,80
8322,4,66,Yes,4,8,Female,48
8323,7,65,No,7,7,Female,59
8324,1,76,Yes,9,7,Male,53
8325,5,84,No,6,5,Male,72
8326,3,67,No,8,1,Female,46
8327,5,89,No,9,6,Male,75
8328,4,41,Yes,7,3,Female,25
8329,2,59,Yes,4,2,Male,36
8330,4,43,Yes,6,3,Male,24
8331,3,52,No,4,3,Male,31
8332,1,63,Yes,9,2,Female,39
8333,8,87,No,5,8,Female,81
8334,5,77,No,4,2,Male,63
8335,4,97,No,4,1,Female,81
8336,5,79,No,7,0,Male,63
8337,4,87,No,5,0,Male,69
8338,3,84,Yes,9,4,Female,66
8339,5,94,Yes,8,4,Male,80
8340,4,68,No,8,8,Male,52
8341,1,97,No,8,3,Female,68
8342,3,75,Yes,6,4,Male,57
8343,8,41,No,8,5,Female,37
8344,7,80,No,6,9,Male,68
8345,2,57,No,9,6,Female,35
8346,1,88,No,9,8,Female,65
8347,3,47,Yes,4,5,Male,28
8348,5,97,No,8,0,Female,82
8349,1,54,Yes,7,7,Male,29
8350,3,80,Yes,9,1,Female,62
8351,3,56,Yes,5,8,Female,35
8352,5,62,Yes,5,6,Female,51
8353,3,41,No,9,6,Female,22
8354,9,45,No,4,9,Female,42
8355,1,68,No,5,9,Female,45
8356,4,66,Yes,5,4,Male,48
8357,4,76,Yes,4,7,Male,61
8358,1,88,Yes,4,9,Male,59
8359,2,73,No,4,0,Female,50
8360,1,57,No,7,2,Female,33
8361,6,81,No,4,8,Male,65
8362,3,49,Yes,4,0,Female,26
8363,7,77,Yes,4,7,Female,69
8364,5,98,No,9,5,Male,87
8365,9,83,Yes,8,9,Female,85
8366,7,56,Yes,9,4,Male,46
8367,4,98,No,8,5,Female,82
8368,5,52,Yes,7,4,Female,36
8369,5,91,Yes,7,8,Female,77
8370,5,99,No,5,1,Female,85
8371,9,87,Yes,9,9,Female,85
8372,3,81,Yes,8,5,Male,62
8373,6,66,Yes,7,3,Female,54
8374,8,92,Yes,7,2,Female,89
8375,9,41,No,9,4,Female,35
8376,7,73,No,5,1,Male,65
8377,3,70,Yes,4,2,Female,52
8378,1,62,No,6,6,Male,37
8379,4,46,No,5,0,Male,27
8380,6,77,No,6,1,Female,60
8381,3,72,Yes,5,2,Female,52
8382,1,51,Yes,5,9,Male,28
8383,6,84,No,4,6,Female,72
8384,1,51,No,7,3,Male,23
8385,9,58,No,8,7,Male,59
8386,1,48,No,5,7,Female,20
8387,6,49,Yes,4,0,Female,38
8388,1,56,No,6,4,Female,31
8389,7,89,Yes,9,0,Female,81
8390,3,79,Yes,9,6,Male,66
8391,6,78,Yes,7,3,Female,68
8392,7,80,Yes,9,7,Male,75
8393,1,49,Yes,5,7,Male,24
8394,1,51,Yes,6,8,Female,26
8395,5,54,Yes,5,5,Male,39
8396,6,70,No,9,6,Female,61
8397,9,54,Yes,8,6,Male,52
8398,1,67,No,9,4,Male,38
8399,4,43,No,8,6,Male,25
8400,8,75,No,9,8,Female,73
8401,9,94,No,7,3,Female,93
8402,3,40,No,6,1,Female,16
8403,2,97,Yes,8,7,Male,75
8404,4,83,Yes,4,6,Male,64
8405,2,96,No,7,5,Female,77
8406,1,73,No,5,6,Female,44
8407,3,86,No,9,2,Male,66
8408,7,56,Yes,6,5,Female,48
8409,1,78,No,6,9,Female,50
8410,2,77,Yes,9,6,Female,56
8411,1,83,Yes,4,6,Male,55
8412,8,90,No,8,4,Male,83
8413,5,72,Yes,9,2,Female,58
8414,8,99,Yes,6,1,Female,93
8415,3,60,Yes,4,6,Female,38
8416,7,65,No,4,3,Male,55
8417,8,85,No,5,1,Male,80
8418,6,75,No,4,7,Female,64
8419,7,44,No,7,1,Male,37
8420,2,72,No,6,5,Male,49
8421,8,40,No,7,3,Female,33
8422,5,92,No,4,8,Male,78
8423,7,45,No,4,4,Female,31
8424,1,76,Yes,7,3,Female,53
8425,5,41,No,5,7,Female,25
8426,1,96,Yes,4,2,Female,69
8427,8,92,Yes,7,8,Male,89
8428,4,98,No,7,7,Male,80
8429,4,98,Yes,6,7,Female,80
8430,2,44,Yes,5,9,Male,22
8431,5,65,No,8,4,Female,52
8432,1,80,Yes,7,0,Male,59
8433,9,90,No,6,9,Male,88
8434,5,92,Yes,8,8,Male,81
8435,6,86,Yes,6,1,Male,79
8436,2,52,No,6,0,Female,28
8437,1,51,Yes,9,5,Male,28
8438,4,44,Yes,5,0,Female,19
8439,7,41,No,4,9,Male,31
8440,6,98,No,5,9,Male,87
8441,1,43,Yes,8,9,Female,17
8442,1,98,Yes,9,6,Male,75
8443,8,66,No,5,6,Female,61
8444,4,89,Yes,4,0,Male,72
8445,5,92,No,5,9,Female,78
8446,7,49,No,5,4,Female,36
8447,8,52,No,5,2,Male,45
8448,7,83,Yes,7,1,Female,74
8449,2,41,Yes,7,4,Female,17
8450,4,65,Yes,5,4,Female,47
8451,1,54,No,4,1,Female,25
8452,9,85,Yes,4,5,Male,81
8453,3,96,No,4,6,Female,74
8454,3,49,Yes,4,0,Female,30
8455,9,61,No,9,2,Female,59
8456,3,79,No,9,3,Male,60
8457,8,64,Yes,6,1,Male,58
8458,2,54,No,5,9,Male,28
8459,3,52,Yes,5,4,Female,33
8460,2,47,Yes,6,3,Female,30
8461,1,60,Yes,4,1,Male,31
8462,2,60,Yes,8,0,Female,36
8463,8,61,Yes,8,7,Female,56
8464,9,85,No,6,1,Female,82
8465,2,72,Yes,8,3,Male,50
8466,7,84,No,7,9,Female,76
8467,5,66,Yes,5,4,Male,52
8468,3,79,No,8,1,Female,60
8469,9,89,No,9,9,Female,91
8470,6,61,Yes,9,8,Female,52
8471,1,69,No,7,1,Male,43
8472,5,48,Yes,5,5,Male,32
8473,7,84,Yes,7,6,Male,77
8474,4,74,Yes,5,5,Male,55
8475,8,57,No,5,3,Female,52
8476,5,81,No,8,0,Female,68
8477,9,44,No,9,1,Male,41
8478,9,66,No,6,9,Female,63
8479,9,96,Yes,8,9,Male,99
8480,1,45,Yes,4,5,Male,17
8481,2,71,No,7,7,Male,47
8482,3,47,No,4,2,Female,24
8483,4,95,Yes,5,6,Male,80
8484,9,78,No,8,8,Male,79
8485,6,60,Yes,4,3,Female,49
8486,1,57,No,4,6,Male,27
8487,9,53,No,9,6,Female,51
8488,6,54,No,4,9,Female,41
8489,4,81,Yes,9,8,Male,67
8490,4,65,Yes,9,2,Male,48
8491,3,92,No,5,0,Male,72
8492,7,83,No,9,7,Male,75
8493,3,71,No,5,3,Female,48
8494,2,78,No,9,1,Male,58
8495,8,67,No,9,4,Female,62
8496,4,99,No,5,3,Male,83
8497,8,78,No,4,0,Male,68
8498,1,82,No,7,6,Female,55
8499,5,71,Yes,8,3,Female,55
8500,9,52,Yes,8,7,Female,49
8501,1,54,Yes,5,8,Female,27
8502,4,57,Yes,4,7,Male,38
8503,6,78,No,7,0,Female,66
8504,8,45,Yes,6,7,Female,37
8505,3,94,Yes,5,4,Male,72
8506,5,50,No,6,0,Female,34
8507,7,71,Yes,8,8,Female,68
8508,1,79,Yes,8,8,Female,56
8509,7,59,Yes,7,6,Female,52
8510,8,72,Yes,7,6,Female,67
8511,8,79,Yes,6,0,Male,69
8512,9,47,No,8,8,Female,45
8513,6,90,No,7,0,Female,76
8514,6,74,No,7,6,Female,65
8515,2,44,Yes,8,8,Male,26
8516,3,74,Yes,8,8,Female,54
8517,4,86,Yes,4,4,Male,68
8518,4,53,No,9,5,Male,34
8519,8,60,Yes,7,1,Male,56
8520,1,86,Yes,6,1,Female,63
8521,4,63,Yes,5,9,Female,47
8522,4,56,Yes,5,8,Female,40
8523,1,57,No,8,0,Male,31
8524,3,73,No,9,9,Male,56
8525,5,51,Yes,6,4,Female,36
8526,6,55,No,4,6,Female,41
8527,9,43,No,7,9,Male,43
8528,9,64,No,4,5,Male,61
8529,9,73,Yes,6,5,Female,69
8530,1,67,No,4,5,Female,44
8531,9,85,No,8,7,Female,82
8532,8,50,Yes,5,6,Male,48
8533,2,52,No,8,4,Male,27
8534,1,70,No,7,9,Male,45
8535,1,99,No,8,1,Female,75
8536,6,64,Yes,6,9,Female,54
8537,9,78,Yes,6,5,Male,76
8538,7,49,No,7,9,Female,44
8539,5,63,Yes,7,4,Male,50
8540,2,40,Yes,5,3,Female,17
8541,1,92,Yes,4,9,Female,66
8542,2,64,No,5,4,Male,42
8543,1,67,No,8,8,Male,42
8544,3,75,Yes,4,1,Male,56
8545,6,57,No,7,5,Male,48
8546,8,45,Yes,6,8,Female,40
8547,3,41,Yes,8,9,Male,24
8548,9,42,No,5,4,Male,38
8549,5,85,Yes,9,5,Male,73
8550,7,47,Yes,9,9,Female,40
8551,8,70,Yes,7,3,Male,62
8552,3,87,Yes,4,4,Male,65
8553,2,58,No,9,7,Male,37
8554,2,89,Yes,4,0,Female,68
8555,5,45,No,6,0,Male,30
8556,1,53,Yes,7,9,Male,31
8557,2,42,No,7,3,Male,15
8558,9,87,Yes,8,9,Male,89
8559,7,40,Yes,8,2,Female,33
8560,6,83,No,4,4,Male,72
8561,9,69,No,9,9,Male,64
8562,7,85,Yes,9,7,Male,78
8563,5,58,Yes,5,0,Female,40
8564,9,93,Yes,4,4,Male,91
8565,6,58,Yes,9,4,Male,49
8566,6,48,Yes,8,1,Male,38
8567,4,46,No,8,4,Female,28
8568,1,85,No,8,7,Female,62
8569,5,76,Yes,4,9,Male,62
8570,9,89,No,7,6,Male,89
8571,8,80,No,5,1,Male,74
8572,8,92,Yes,5,5,Female,85
8573,5,46,No,8,9,Female,33
8574,9,48,Yes,6,0,Female,41
8575,3,43,No,4,9,Male,24
8576,3,64,No,9,9,Female,47
8577,1,88,No,9,2,Male,65
8578,9,51,No,7,5,Male,50
8579,6,45,No,8,8,Male,35
8580,2,57,Yes,6,0,Male,30
8581,8,79,No,8,5,Male,76
8582,9,60,Yes,6,1,Female,55
8583,9,54,No,5,8,Male,49
8584,2,42,No,6,1,Female,19
8585,2,41,No,5,2,Male,15
8586,7,95,Yes,5,1,Male,86
8587,4,94,No,4,3,Male,77
8588,1,80,No,6,3,Female,55
8589,8,79,Yes,7,9,Male,77
8590,2,98,Yes,7,0,Male,74
8591,3,43,Yes,6,7,Female,23
8592,5,71,No,4,4,Male,56
8593,3,41,No,7,7,Female,18
8594,7,85,No,8,5,Male,76
8595,7,68,No,7,1,Female,57
8596,2,41,Yes,4,6,Male,13
8597,7,73,Yes,5,9,Female,64
8598,6,66,No,5,8,Female,54
8599,9,99,Yes,5,6,Male,97
8600,9,93,Yes,4,4,Female,89
8601,2,78,Yes,5,3,Male,53
8602,7,83,No,5,7,Male,74
8603,5,77,Yes,4,5,Male,61
8604,6,57,No,8,4,Male,41
8605,1,75,No,7,6,Female,48
8606,7,58,No,4,2,Female,48
8607,6,66,Yes,4,8,Male,54
8608,4,84,Yes,6,3,Male,67
8609,1,59,Yes,5,3,Male,34
8610,9,60,Yes,9,7,Female,60
8611,4,62,No,8,5,Male,46
8612,2,69,No,9,0,Male,45
8613,8,64,No,6,1,Male,56
8614,2,70,Yes,8,8,Male,49
8615,5,66,Yes,5,5,Female,49
8616,6,73,Yes,9,6,Female,65
8617,8,47,No,5,8,Female,39
8618,1,58,No,5,2,Male,33
8619,1,80,Yes,7,4,Female,55
8620,4,65,No,8,4,Male,50
8621,5,67,No,8,9,Female,52
8622,9,43,Yes,6,6,Female,43
8623,7,70,Yes,4,1,Female,58
8624,7,55,No,5,3,Male,45
8625,8,90,Yes,5,3,Male,81
8626,5,49,No,9,7,Female,36
8627,5,77,Yes,6,9,Female,64
8628,1,87,No,8,2,Male,57
8629,9,49,Yes,7,1,Male,46
8630,6,84,Yes,8,8,Female,76
8631,9,48,Yes,7,3,Male,43
8632,3,78,No,7,8,Male,58
8633,5,75,No,8,5,Female,61
8634,2,90,Yes,9,0,Female,72
8635,5,97,No,5,2,Male,82
8636,8,75,No,7,6,Female,69
8637,2,58,Yes,9,8,Male,35
8638,8,99,Yes,6,7,Female,91
8639,4,58,Yes,6,4,Male,40
8640,1,51,No,7,7,Female,26
8641,5,52,Yes,5,1,Male,34
8642,1,64,No,7,2,Male,35
8643,7,75,No,6,7,Male,67
8644,8,64,No,6,8,Male,60
8645,3,67,Yes,8,9,Male,48
8646,3,81,Yes,5,7,Male,62
8647,7,92,No,8,3,Male,84
8648,4,78,No,9,5,Male,67
8649,3,69,Yes,9,4,Male,50
8650,8,44,Yes,9,3,Female,42
8651,3,56,Yes,4,8,Female,37
8652,7,57,Yes,9,9,Male,50
8653,2,82,Yes,7,2,Female,61
8654,1,86,Yes,8,0,Male,61
8655,6,60,Yes,9,6,Male,48
8656,8,61,Yes,5,9,Male,56
8657,1,78,Yes,9,7,Female,54
8658,9,89,No,7,2,Female,86
8659,3,97,Yes,7,2,Female,77
8660,3,96,Yes,7,5,Male,77
8661,4,45,No,7,1,Female,25
8662,1,89,Yes,7,5,Male,67
8663,9,55,Yes,5,4,Male,51
8664,3,41,No,4,6,Male,20
8665,4,90,Yes,6,8,Female,74
8666,1,40,No,4,8,Female,12
8667,4,96,No,6,0,Female,78
8668,1,69,Yes,8,6,Female,48
8669,5,97,No,7,2,Male,79
8670,5,82,No,8,3,Female,66
8671,7,91,No,8,1,Female,82
8672,8,76,No,6,0,Female,67
8673,4,87,Yes,5,9,Male,75
8674,7,62,No,7,2,Female,52
8675,4,40,No,9,9,Female,25
8676,3,58,Yes,8,8,Male,39
8677,6,85,No,4,0,Male,66
8678,4,42,Yes,7,2,Male,24
8679,3,41,No,5,4,Male,17
8680,9,95,Yes,7,2,Male,93
8681,5,76,No,9,3,Female,62
8682,7,56,Yes,9,3,Male,47
8683,6,67,No,8,0,Male,55
8684,5,57,Yes,4,5,Male,41
8685,7,72,Yes,8,6,Female,67
8686,6,54,Yes,5,6,Male,43
8687,2,61,Yes,6,5,Female,42
8688,3,80,Yes,9,6,Male,64
8689,2,66,No,4,2,Male,42
8690,3,94,No,9,4,Male,77
8691,1,76,Yes,5,6,Female,52
8692,8,71,Yes,5,9,Female,62
8693,6,99,No,9,4,Female,90
8694,2,84,No,8,9,Male,60
8695,8,58,Yes,9,1,Male,49
8696,6,67,No,8,5,Female,54
8697,7,67,Yes,9,6,Male,61
8698,1,95,Yes,8,1,Male,67
8699,7,49,Yes,6,9,Male,42
8700,3,59,No,7,7,Male,43
8701,8,64,Yes,7,4,Male,58
8702,6,60,No,8,7,Female,50
8703,4,53,No,8,2,Male,34
8704,8,61,No,6,1,Male,51
8705,9,92,No,7,6,Female,89
8706,2,65,Yes,6,4,Male,41
8707,6,83,Yes,5,4,Male,70
8708,5,50,No,9,7,Male,35
8709,5,94,Yes,7,8,Female,79
8710,3,46,No,8,7,Female,26
8711,8,56,Yes,4,9,Female,46
8712,8,57,Yes,5,1,Female,51
8713,5,46,Yes,9,9,Male,30
8714,8,95,Yes,4,6,Male,88
8715,8,59,Yes,6,4,Female,55
8716,3,77,Yes,9,6,Female,60
8717,2,50,No,6,2,Female,26
8718,9,83,Yes,6,3,Male,85
8719,2,97,Yes,8,6,Male,76
8720,9,55,Yes,6,1,Male,53
8721,4,90,No,4,1,Female,70
8722,2,94,Yes,5,0,Female,64
8723,1,66,Yes,8,0,Female,41
8724,4,90,Yes,5,0,Male,73
8725,9,50,No,6,5,Male,47
8726,9,55,Yes,7,4,Female,49
8727,4,62,No,9,9,Female,53
8728,9,99,No,8,7,Male,95
8729,6,98,Yes,6,4,Female,87
8730,1,51,Yes,8,0,Male,26
8731,6,98,No,7,7,Male,89
8732,9,79,No,4,5,Male,73
8733,2,42,Yes,4,7,Female,19
8734,6,41,Yes,9,1,Female,33
8735,2,99,No,4,9,Female,75
8736,4,77,No,7,7,Male,59
8737,8,87,No,5,5,Female,79
8738,7,91,No,7,0,Female,82
8739,9,63,Yes,7,0,Female,58
8740,7,68,No,6,9,Female,61
8741,1,86,Yes,4,4,Female,59
8742,2,85,No,8,6,Female,63
8743,6,73,No,9,3,Male,60
8744,7,59,Yes,5,9,Male,55
8745,3,57,Yes,8,4,Female,38
8746,9,53,Yes,6,9,Female,49
8747,7,57,Yes,6,2,Female,48
8748,6,41,No,5,1,Female,24
8749,6,40,Yes,8,1,Female,27
8750,1,59,Yes,5,4,Male,34
8751,5,73,Yes,5,3,Male,59
8752,3,80,No,4,1,Female,60
8753,7,80,No,8,4,Female,75
8754,3,87,Yes,4,9,Male,67
8755,5,50,No,4,8,Female,36
8756,7,66,No,9,7,Female,60
8757,3,62,Yes,4,8,Female,43
8758,2,77,No,7,8,Female,52
8759,6,83,Yes,6,7,Male,73
8760,8,42,Yes,6,8,Male,36
8761,4,51,Yes,7,3,Male,37
8762,9,69,No,5,7,Male,66
8763,8,70,Yes,8,1,Female,64
8764,7,62,No,8,8,Female,54
8765,7,40,No,8,8,Female,31
8766,3,80,No,4,2,Male,59
8767,6,59,No,8,5,Male,49
8768,5,93,Yes,8,6,Male,80
8769,1,45,Yes,8,2,Male,19
8770,3,50,No,6,4,Female,27
8771,1,74,Yes,7,0,Male,51
8772,4,43,No,9,2,Male,25
8773,3,68,No,5,7,Female,48
8774,4,98,Yes,7,2,Female,82
8775,9,49,No,8,7,Female,47
8776,3,90,Yes,5,8,Female,70
8777,6,68,No,5,5,Female,57
8778,6,77,No,7,6,Male,69
8779,7,40,No,7,5,Male,32
8780,9,79,No,7,7,Male,78
8781,7,47,Yes,9,6,Male,41
8782,1,96,No,7,9,Female,72
8783,8,77,No,9,0,Male,71
8784,5,56,Yes,4,2,Male,44
8785,9,58,No,6,2,Female,57
8786,5,72,No,9,2,Female,57
8787,5,54,No,6,3,Male,41
8788,2,84,No,8,0,Female,62
8789,3,70,No,4,1,Male,48
8790,9,60,No,5,4,Female,59
8791,7,42,Yes,7,5,Male,34
8792,1,41,No,8,8,Female,17
8793,3,74,Yes,5,1,Female,54
8794,2,80,No,6,8,Female,55
8795,1,98,Yes,5,6,Male,73
8796,9,55,Yes,7,8,Female,50
8797,8,95,Yes,7,3,Male,91
8798,5,84,Yes,9,6,Female,73
8799,2,90,No,9,0,Female,70
8800,1,98,No,6,7,Female,74
8801,7,89,No,7,6,Male,86
8802,2,60,Yes,4,6,Male,34
8803,1,51,Yes,8,1,Female,25
